Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,ACS19_5yr_B25003001,ACS19_5yr_B25003002,ACS19_5yr_B25003003,ACS19_5yr_B25003001s,ACS19_5yr_B25003002s,ACS19_5yr_B25003003s
"06059074300","Census Tract 743","Census Tract 743, Orange County, California","ca","140","00","ACSSF","0006833",,,,,"06","059",,,,"074300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074300",,,"520237","0",804,448,356,21.21212,40.60606,41.81818
"06059074403","Census Tract 744.03","Census Tract 744.03, Orange County, California","ca","140","00","ACSSF","0006834",,,,,"06","059",,,,"074403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074403",,,"4448486","0",1331,122,1209,18.78788,38.78788,47.27273
"06059074405","Census Tract 744.05","Census Tract 744.05, Orange County, California","ca","140","00","ACSSF","0006835",,,,,"06","059",,,,"074405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074405",,,"1057965","0",1644,266,1378,35.15152,53.33333,53.93939
"06059074406","Census Tract 744.06","Census Tract 744.06, Orange County, California","ca","140","00","ACSSF","0006836",,,,,"06","059",,,,"074406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074406",,,"1529729","0",785,280,505,23.63636,32.72727,36.36364
"06059074407","Census Tract 744.07","Census Tract 744.07, Orange County, California","ca","140","00","ACSSF","0006837",,,,,"06","059",,,,"074407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074407",,,"461789","0",1689,406,1283,46.66667,53.33333,63.0303
"06059074408","Census Tract 744.08","Census Tract 744.08, Orange County, California","ca","140","00","ACSSF","0006838",,,,,"06","059",,,,"074408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074408",,,"468389","0",1573,420,1153,39.39394,54.54546,64.24242
"06059074501","Census Tract 745.01","Census Tract 745.01, Orange County, California","ca","140","00","ACSSF","0006839",,,,,"06","059",,,,"074501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074501",,,"540721","0",1387,305,1082,38.18182,44.84848,53.33333
"06059074502","Census Tract 745.02","Census Tract 745.02, Orange County, California","ca","140","00","ACSSF","0006840",,,,,"06","059",,,,"074502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074502",,,"794519","0",1012,593,419,22.42424,50.90909,50.90909
"06059074601","Census Tract 746.01","Census Tract 746.01, Orange County, California","ca","140","00","ACSSF","0006841",,,,,"06","059",,,,"074601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074601",,,"1173871","0",1663,699,964,40,73.33334,72.72727
"06059074602","Census Tract 746.02","Census Tract 746.02, Orange County, California","ca","140","00","ACSSF","0006842",,,,,"06","059",,,,"074602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074602",,,"1009812","0",1677,842,835,44.24242,61.21212,61.81818
"06059074701","Census Tract 747.01","Census Tract 747.01, Orange County, California","ca","140","00","ACSSF","0006843",,,,,"06","059",,,,"074701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074701",,,"1048296","0",1440,880,560,40,64.24242,67.27273
"06059074702","Census Tract 747.02","Census Tract 747.02, Orange County, California","ca","140","00","ACSSF","0006844",,,,,"06","059",,,,"074702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074702",,,"889147","0",1108,611,497,32.12121,68.48485,68.48485
"06059074801","Census Tract 748.01","Census Tract 748.01, Orange County, California","ca","140","00","ACSSF","0006845",,,,,"06","059",,,,"074801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074801",,,"871628","0",993,536,457,23.63636,47.27273,46.06061
"06059074802","Census Tract 748.02","Census Tract 748.02, Orange County, California","ca","140","00","ACSSF","0006846",,,,,"06","059",,,,"074802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074802",,,"1129605","0",1222,663,559,30.90909,77.57576,73.93939
"06059074803","Census Tract 748.03","Census Tract 748.03, Orange County, California","ca","140","00","ACSSF","0006847",,,,,"06","059",,,,"074803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074803",,,"1735386","0",1896,1251,645,21.81818,79.39394,80
"06059074805","Census Tract 748.05","Census Tract 748.05, Orange County, California","ca","140","00","ACSSF","0006848",,,,,"06","059",,,,"074805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074805",,,"472209","0",985,246,739,24.24242,31.51515,31.51515
"06059074806","Census Tract 748.06","Census Tract 748.06, Orange County, California","ca","140","00","ACSSF","0006849",,,,,"06","059",,,,"074806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074806",,,"619196","0",905,442,463,17.57576,35.75758,40
"06059074901","Census Tract 749.01","Census Tract 749.01, Orange County, California","ca","140","00","ACSSF","0006850",,,,,"06","059",,,,"074901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074901",,,"1002253","0",1910,530,1380,41.21212,68.48485,70.90909
"06059074902","Census Tract 749.02","Census Tract 749.02, Orange County, California","ca","140","00","ACSSF","0006851",,,,,"06","059",,,,"074902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074902",,,"555969","0",1220,306,914,22.42424,42.42424,50.90909
"06059075002","Census Tract 750.02","Census Tract 750.02, Orange County, California","ca","140","00","ACSSF","0006852",,,,,"06","059",,,,"075002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075002",,,"1517057","0",2261,282,1979,66.66666,54.54546,76.9697
"06059075003","Census Tract 750.03","Census Tract 750.03, Orange County, California","ca","140","00","ACSSF","0006853",,,,,"06","059",,,,"075003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075003",,,"526185","0",1659,38,1621,36.9697,18.78788,44.24242
"06059075004","Census Tract 750.04","Census Tract 750.04, Orange County, California","ca","140","00","ACSSF","0006854",,,,,"06","059",,,,"075004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075004",,,"344531","0",1344,73,1271,14.54545,23.0303,24.24242
"06059075100","Census Tract 751","Census Tract 751, Orange County, California","ca","140","00","ACSSF","0006855",,,,,"06","059",,,,"075100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075100",,,"1494885","0",2052,881,1171,37.57576,67.87878,81.21212
"06059075201","Census Tract 752.01","Census Tract 752.01, Orange County, California","ca","140","00","ACSSF","0006856",,,,,"06","059",,,,"075201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075201",,,"1157461","0",1133,580,553,21.81818,65.45454,63.0303
"06059075202","Census Tract 752.02","Census Tract 752.02, Orange County, California","ca","140","00","ACSSF","0006857",,,,,"06","059",,,,"075202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075202",,,"1168523","0",1156,756,400,29.09091,66.06061,68.48485
"06059075301","Census Tract 753.01","Census Tract 753.01, Orange County, California","ca","140","00","ACSSF","0006858",,,,,"06","059",,,,"075301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075301",,,"1669496","0",1593,884,709,43.63636,71.51515,61.21212
"06059075302","Census Tract 753.02","Census Tract 753.02, Orange County, California","ca","140","00","ACSSF","0006859",,,,,"06","059",,,,"075302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075302",,,"1375916","0",1138,657,481,21.81818,49.69697,47.87879
"06059075303","Census Tract 753.03","Census Tract 753.03, Orange County, California","ca","140","00","ACSSF","0006860",,,,,"06","059",,,,"075303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075303",,,"1367996","0",1221,892,329,36.9697,43.63636,47.87879
"06059075401","Census Tract 754.01","Census Tract 754.01, Orange County, California","ca","140","00","ACSSF","0006861",,,,,"06","059",,,,"075401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075401",,,"1420002","0",1204,1023,181,41.81818,64.84849,50.30303
"06059075403","Census Tract 754.03","Census Tract 754.03, Orange County, California","ca","140","00","ACSSF","0006862",,,,,"06","059",,,,"075403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075403",,,"2498781","0",2639,1477,1162,57.57576,118.7879,110.303
"06059075404","Census Tract 754.04","Census Tract 754.04, Orange County, California","ca","140","00","ACSSF","0006863",,,,,"06","059",,,,"075404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075404",,,"1909804","0",2035,970,1065,71.51515,92.12122,90.90909
"06059075405","Census Tract 754.05","Census Tract 754.05, Orange County, California","ca","140","00","ACSSF","0006864",,,,,"06","059",,,,"075405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075405",,,"884094","0",987,495,492,18.78788,30.90909,32.72727
"06059075504","Census Tract 755.04","Census Tract 755.04, Orange County, California","ca","140","00","ACSSF","0006865",,,,,"06","059",,,,"075504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075504",,,"2015182","0",1420,879,541,55.75758,61.81818,52.12121
"06059075505","Census Tract 755.05","Census Tract 755.05, Orange County, California","ca","140","00","ACSSF","0006866",,,,,"06","059",,,,"075505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075505",,,"1670439","0",1243,624,619,52.72727,58.18182,58.18182
"06059075506","Census Tract 755.06","Census Tract 755.06, Orange County, California","ca","140","00","ACSSF","0006867",,,,,"06","059",,,,"075506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075506",,,"1327258","0",1137,856,281,40.60606,46.06061,36.9697
"06059075507","Census Tract 755.07","Census Tract 755.07, Orange County, California","ca","140","00","ACSSF","0006868",,,,,"06","059",,,,"075507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075507",,,"1270775","0",1813,473,1340,75.15151,61.21212,74.54546
"06059075512","Census Tract 755.12","Census Tract 755.12, Orange County, California","ca","140","00","ACSSF","0006869",,,,,"06","059",,,,"075512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075512",,,"627957","0",1083,316,767,41.81818,40,55.15152
"06059075513","Census Tract 755.13","Census Tract 755.13, Orange County, California","ca","140","00","ACSSF","0006870",,,,,"06","059",,,,"075513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075513",,,"663874","0",1507,654,853,30.90909,61.81818,66.06061
"06059075514","Census Tract 755.14","Census Tract 755.14, Orange County, California","ca","140","00","ACSSF","0006871",,,,,"06","059",,,,"075514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075514",,,"511565","0",1147,199,948,35.75758,36.9697,48.48485
"06059075515","Census Tract 755.15","Census Tract 755.15, Orange County, California","ca","140","00","ACSSF","0006872",,,,,"06","059",,,,"075515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075515",,,"18979025","33452",7653,2281,5372,238.1818,203.0303,241.8182
"06059075603","Census Tract 756.03","Census Tract 756.03, Orange County, California","ca","140","00","ACSSF","0006873",,,,,"06","059",,,,"075603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075603",,,"1618984","0",1384,1092,292,47.27273,55.75758,52.12121
"06059075604","Census Tract 756.04","Census Tract 756.04, Orange County, California","ca","140","00","ACSSF","0006874",,,,,"06","059",,,,"075604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075604",,,"6272518","0",2788,2479,309,28.48485,58.18182,52.12121
"06059075605","Census Tract 756.05","Census Tract 756.05, Orange County, California","ca","140","00","ACSSF","0006875",,,,,"06","059",,,,"075605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075605",,,"4194078","184104",2038,1742,296,51.51515,86.66666,77.57576
"06059075606","Census Tract 756.06","Census Tract 756.06, Orange County, California","ca","140","00","ACSSF","0006876",,,,,"06","059",,,,"075606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075606",,,"5396335","0",2058,1988,70,96.9697,97.57576,40
"06059075607","Census Tract 756.07","Census Tract 756.07, Orange County, California","ca","140","00","ACSSF","0006877",,,,,"06","059",,,,"075607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075607",,,"2071347","0",2495,1288,1207,124.2424,98.78788,115.1515
"06059075701","Census Tract 757.01","Census Tract 757.01, Orange County, California","ca","140","00","ACSSF","0006878",,,,,"06","059",,,,"075701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075701",,,"2111674","0",2023,1255,768,72.12122,97.57576,95.75758
"06059075702","Census Tract 757.02","Census Tract 757.02, Orange County, California","ca","140","00","ACSSF","0006879",,,,,"06","059",,,,"075702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075702",,,"1851733","0",1236,1083,153,22.42424,40.60606,35.15152
"06059075703","Census Tract 757.03","Census Tract 757.03, Orange County, California","ca","140","00","ACSSF","0006880",,,,,"06","059",,,,"075703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075703",,,"2479278","0",1430,1344,86,40,47.27273,30.30303
"06059075805","Census Tract 758.05","Census Tract 758.05, Orange County, California","ca","140","00","ACSSF","0006881",,,,,"06","059",,,,"075805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075805",,,"1347444","0",1250,681,569,47.27273,61.21212,62.42424
"06059075806","Census Tract 758.06","Census Tract 758.06, Orange County, California","ca","140","00","ACSSF","0006882",,,,,"06","059",,,,"075806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075806",,,"2020169","0",2002,932,1070,55.15152,81.21212,94.54546
"06059075807","Census Tract 758.07","Census Tract 758.07, Orange County, California","ca","140","00","ACSSF","0006883",,,,,"06","059",,,,"075807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075807",,,"1593112","0",1185,818,367,37.57576,51.51515,59.39394
"06059075808","Census Tract 758.08","Census Tract 758.08, Orange County, California","ca","140","00","ACSSF","0006884",,,,,"06","059",,,,"075808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075808",,,"1561121","0",1097,998,99,30.30303,41.21212,33.33333
"06059075809","Census Tract 758.09","Census Tract 758.09, Orange County, California","ca","140","00","ACSSF","0006885",,,,,"06","059",,,,"075809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075809",,,"3263945","0",1027,999,28,36.9697,40.60606,23.0303
"06059075810","Census Tract 758.10","Census Tract 758.10, Orange County, California","ca","140","00","ACSSF","0006886",,,,,"06","059",,,,"075810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075810",,,"2324885","27881",990,957,33,39.39394,43.0303,16.9697
"06059075811","Census Tract 758.11","Census Tract 758.11, Orange County, California","ca","140","00","ACSSF","0006887",,,,,"06","059",,,,"075811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075811",,,"1181784","0",830,460,370,20,33.33333,30.30303
"06059075812","Census Tract 758.12","Census Tract 758.12, Orange County, California","ca","140","00","ACSSF","0006888",,,,,"06","059",,,,"075812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075812",,,"1598873","0",1869,992,877,32.12121,61.81818,62.42424
"06059075813","Census Tract 758.13","Census Tract 758.13, Orange County, California","ca","140","00","ACSSF","0006889",,,,,"06","059",,,,"075813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075813",,,"2964027","24009",1734,1485,249,23.0303,61.21212,56.36364
"06059075814","Census Tract 758.14","Census Tract 758.14, Orange County, California","ca","140","00","ACSSF","0006890",,,,,"06","059",,,,"075814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075814",,,"1856192","0",1090,903,187,29.69697,40,36.36364
"06059075815","Census Tract 758.15","Census Tract 758.15, Orange County, California","ca","140","00","ACSSF","0006891",,,,,"06","059",,,,"075815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075815",,,"1329562","0",1586,1087,499,35.15152,78.78788,75.15151
"06059075816","Census Tract 758.16","Census Tract 758.16, Orange County, California","ca","140","00","ACSSF","0006892",,,,,"06","059",,,,"075816",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075816",,,"1164700","0",1208,613,595,33.33333,60,56.36364
"06059075901","Census Tract 759.01","Census Tract 759.01, Orange County, California","ca","140","00","ACSSF","0006893",,,,,"06","059",,,,"075901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075901",,,"1294517","0",1513,491,1022,50.30303,56.36364,64.84849
"06059075902","Census Tract 759.02","Census Tract 759.02, Orange County, California","ca","140","00","ACSSF","0006894",,,,,"06","059",,,,"075902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059075902",,,"1916586","0",2704,710,1994,87.87878,92.12122,124.8485
"06059076000","Census Tract 760","Census Tract 760, Orange County, California","ca","140","00","ACSSF","0006895",,,,,"06","059",,,,"076000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076000",,,"3221499","0",3139,1381,1758,107.8788,142.4242,160
"06059076101","Census Tract 761.01","Census Tract 761.01, Orange County, California","ca","140","00","ACSSF","0006896",,,,,"06","059",,,,"076101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076101",,,"3970923","0",3749,877,2872,126.6667,91.51515,146.6667
"06059076102","Census Tract 761.02","Census Tract 761.02, Orange County, California","ca","140","00","ACSSF","0006897",,,,,"06","059",,,,"076102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076102",,,"2396574","0",1813,173,1640,50.90909,35.15152,54.54546
"06059076103","Census Tract 761.03","Census Tract 761.03, Orange County, California","ca","140","00","ACSSF","0006898",,,,,"06","059",,,,"076103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076103",,,"1612649","0",2523,821,1702,64.84849,124.8485,149.697
"06059076201","Census Tract 762.01","Census Tract 762.01, Orange County, California","ca","140","00","ACSSF","0006899",,,,,"06","059",,,,"076201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076201",,,"2323961","1295",2410,1613,797,48.48485,106.6667,92.72727
"06059076202","Census Tract 762.02","Census Tract 762.02, Orange County, California","ca","140","00","ACSSF","0006900",,,,,"06","059",,,,"076202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076202",,,"2227989","0",1965,1161,804,40.60606,69.69697,73.33334
"06059076204","Census Tract 762.04","Census Tract 762.04, Orange County, California","ca","140","00","ACSSF","0006901",,,,,"06","059",,,,"076204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076204",,,"6542899","965",1171,343,828,30.90909,55.75758,57.57576
"06059076205","Census Tract 762.05","Census Tract 762.05, Orange County, California","ca","140","00","ACSSF","0006902",,,,,"06","059",,,,"076205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076205",,,"1780651","0",1558,922,636,44.84848,67.87878,67.87878
"06059076206","Census Tract 762.06","Census Tract 762.06, Orange County, California","ca","140","00","ACSSF","0006903",,,,,"06","059",,,,"076206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076206",,,"1904994","0",1548,1012,536,25.45455,67.87878,63.0303
"06059076208","Census Tract 762.08","Census Tract 762.08, Orange County, California","ca","140","00","ACSSF","0006904",,,,,"06","059",,,,"076208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059076208",,,"2178432","0",1680,970,710,25.45455,65.45454,63.63636
"06059086301","Census Tract 863.01","Census Tract 863.01, Orange County, California","ca","140","00","ACSSF","0006905",,,,,"06","059",,,,"086301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059086301",,,"1861080","0",1777,1082,695,43.63636,79.39394,76.36364
"06059086303","Census Tract 863.03","Census Tract 863.03, Orange County, California","ca","140","00","ACSSF","0006906",,,,,"06","059",,,,"086303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059086303",,,"6581091","0",2845,909,1936,119.3939,108.4848,160.6061
"06059086304","Census Tract 863.04","Census Tract 863.04, Orange County, California","ca","140","00","ACSSF","0006907",,,,,"06","059",,,,"086304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059086304",,,"1276077","0",1685,513,1172,34.54546,59.39394,64.84849
"06059086305","Census Tract 863.05","Census Tract 863.05, Orange County, California","ca","140","00","ACSSF","0006908",,,,,"06","059",,,,"086305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059086305",,,"1453008","0",1090,931,159,25.45455,44.24242,37.57576
"06059086306","Census Tract 863.06","Census Tract 863.06, Orange County, California","ca","140","00","ACSSF","0006909",,,,,"06","059",,,,"086306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059086306",,,"1526470","352046",1269,535,734,35.15152,62.42424,64.84849
"06059086402","Census Tract 864.02","Census Tract 864.02, Orange County, California","ca","140","00","ACSSF","0006910",,,,,"06","059",,,,"086402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059086402",,,"1250221","0",1403,927,476,21.81818,50.90909,55.15152
"06059086404","Census Tract 864.04","Census Tract 864.04, Orange County, California","ca","140","00","ACSSF","0006911",,,,,"06","059",,,,"086404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059086404",,,"1177820","0",1454,641,813,33.33333,60,60
"06059086405","Census Tract 864.05","Census Tract 864.05, Orange County, California","ca","140","00","ACSSF","0006912",,,,,"06","059",,,,"086405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059086405",,,"1220017","0",1730,673,1057,35.15152,54.54546,64.24242
